store_id,store_name,shopping_mall
10767,Zara,"istanbul cevahir avm"
10768,Zara,"the grove"
10769,"The Body Shop","mitsui outlet park"
10770,"Forever 21","dubai mall"
10771,"Forever 21","zorlu center"
10772,"Toys R Us","south coast plaza"
10773,Prada,"westfield world trade center"
10774,"New Balance","the grove"
10775,"Forever 21","king of prussia mall"
10776,H&M,"aventura mall"
10777,"New Balance","south coast plaza"
10778,Nike,"aventura mall"
10779,"Ulta Beauty","mitsui outlet park"
10780,"Taco Bell","plaza satÃƒÂ©lite"
10781,"Toys R Us","tokyo midtown"
10782,Prada,"siam paragon"
10783,MAC,"aventura mall"
10784,"Pizza Hut","sm seaside city cebu"
10785,Mcdonald's,"zorlu center"
10786,"The Body Shop","south coast plaza"
10787,"Ulta Beauty","korsh mall"
10788,"The Body Shop","king of prussia mall"
10789,Hamleys,"the outlets at orange"
10790,"Hard Rock Cafe","fifth avenue"
10791,"New Balance","avenue des champs-ÃƒÂ©lysÃƒÂ©es"
10792,"Hard Rock Cafe","kuala lumpur city centre (klcc)"
10793,"Ulta Beauty","galleria mall"
10794,MAC,"sm mall of asia"
10795,"Toys R Us","prada store tokyo"
10796,Gap,"korsh mall"
10797,"Ulta Beauty","forum istanbul"
10798,"New Balance","galeries lafayette"
10799,Nike,"prada store tokyo"
10800,H&M,"galleria vittorio emanuele ii"
10801,H&M,"aventura mall"
10802,Prada,"king of prussia mall"
10803,"Microsoft Store","tokyo midtown"
10804,"Microsoft Store","prada store tokyo"
10805,H&M,"oasis mall"
10806,H&M,"dubai mall"
10807,Gap,"kuala lumpur city centre (klcc)"
10808,"New Balance","galleria mall"
10809,"Forever 21","sm seaside city cebu"
10810,"Forever 21","kuala lumpur city centre (klcc)"
10811,Books-A-Million,"dubai mall"
10812,Sephora,"nanjing deji plaza"
10813,Starbucks,"prada store tokyo"
10814,"Forever 21","faisalabad mall"
10815,Carrefour,"sm seaside city cebu"
10816,Zara,"beverly center"
10817,"Forever 21","dubai mall"
10818,"Shop the World",takashimaya
10819,Carrefour,"marina bay sands shopping mall"
10820,"The Body Shop","the shops at columbus circle"
10821,Sephora,"sm mall of asia"
10822,"The Body Shop","central embassy"
10823,"LEGO Store","south coast plaza"
10824,"Taco Bell","galleria vittorio emanuele ii"
10825,Books-A-Million,"siam paragon"
10826,Prada,"kuala lumpur city centre (klcc)"
10827,Zara,"la rinascente"
10828,Adidas,"galleria vittorio emanuele ii"
10829,"Forever 21","king of prussia mall"
10830,"Microsoft Store","tokyo midtown"
10831,Gap,"marina bay sands shopping mall"
10832,MAC,"kuala lumpur city centre (klcc)"
10833,"Foot Locker","westfield world trade center"
10834,"Disney Store","mall of america"
10835,Hamleys,"king abdulaziz center"
10836,Sephora,"dubai mall"
10837,"The Body Shop","mitsui outlet park"
10838,Zara,"sm seaside city cebu"
10839,"The Body Shop","mall of america"
10840,Zara,"the mall at millenia"
10841,"Forever 21","faisalabad mall"
10842,Zara,"the grove"
10843,"Taco Bell","galleria mall"
10844,Carrefour,"lotte world mall"
10845,Carrefour,"tokyo midtown"
10846,Gap,takashimaya
10847,Zara,"centro santa fe"
10848,Puma,"mall of the emirates"
10849,Books-A-Million,"mall of the emirates"
10850,MAC,"mall of america"
10851,Hamleys,"lotte world mall"
10852,"Ulta Beauty","the outlets at orange"
10853,Kinokuniya,"the grove"
10854,"The Body Shop","prada store tokyo"
10855,"Toys R Us","the mall at millenia"
10856,Carrefour,"galleria vittorio emanuele ii"
10857,Carrefour,"aventura mall"
10858,H&M,"mall of america"
10859,"Forever 21","central world"
10860,Prada,"galleria mall"
10861,Prada,"the shops at columbus circle"
10862,Zara,"galeries lafayette"
10863,H&M,"fifth avenue"
10864,Prada,"aventura mall"
10865,"Forever 21",kanyon
10866,"Foot Locker","central embassy"
10867,Gap,"the mall at millenia"
10868,"New Balance","pavilion kuala lumpur"
10869,"Ulta Beauty","lotte world mall"
10870,"Pizza Hut","south coast plaza"
10871,MAC,"zorlu center"
10872,"The Souvenir Shop","oasis mall"
10873,"World Market","sm mall of asia"
10874,Books-A-Million,"westfield world trade center"
10875,"The Souvenir Shop","mall of america"
10876,H&M,"mall of america"
10877,"New Balance",takashimaya
10878,Zara,"istanbul cevahir avm"
10879,Prada,"plaza satÃƒÂ©lite"
10880,"Apple Store","aventura mall"
10881,H&M,"central world"
10882,Nike,"mall of the emirates"
10883,Prada,"mall of america"
10884,Zara,"korsh mall"
10885,Gap,"sm seaside city cebu"
10886,"Hard Rock Cafe","plaza satÃƒÂ©lite"
10887,Kinokuniya,takashimaya
10888,Mcdonald's,"lotte world mall"
10889,Sephora,"faisalabad mall"
10890,Starbucks,"fifth avenue"
10891,"The Body Shop","lujiazui shopping mall"
10892,Carrefour,"kuala lumpur city centre (klcc)"
10893,Mcdonald's,"robinsons place manila"
10894,"Pizza Hut","king of prussia mall"
10895,"Ulta Beauty","korsh mall"
10896,Waterstones,"dubai mall"
10897,"Toys R Us","the grove"
10898,Mcdonald's,"siam paragon"
10899,"Forever 21","marina bay sands shopping mall"
10900,"Ulta Beauty","centro coyoacÃƒÂ¡n"
10901,"Forever 21","pavilion kuala lumpur"
10902,Gap,"forum istanbul"
10903,Zara,"mall of america"
10904,"Ulta Beauty","westfield world trade center"
10905,Prada,"the outlets at orange"
10906,Carrefour,"moscow mall"
10907,Books-A-Million,"king abdulaziz center"
10908,Sephora,"central embassy"
10909,"Hard Rock Cafe","king of prussia mall"
10910,MAC,"robinsons galleria"
10911,"Toys R Us","the grove"
10912,Sephora,"kuala lumpur city centre (klcc)"
10913,Kinokuniya,"central world"
10914,"Toys R Us","aventura mall"
10915,"Ulta Beauty","forum istanbul"
10916,"Forever 21","oasis mall"
10917,Puma,"fifth avenue"
10918,H&M,"galeries lafayette"
10919,Samsung,"the grove"
10920,"Disney Store","centro coyoacÃƒÂ¡n"
10921,Gap,"dubai mall"
10922,"The Body Shop","king abdulaziz center"
10923,Sephora,"mall of america"
10924,Nike,takashimaya
10925,Gap,"siam paragon"
10926,"Forever 21","forum istanbul"
10927,"Sony Store","aventura mall"
10928,Zara,"tokyo midtown"
10929,"The Body Shop","istanbul cevahir avm"
10930,"Sony Store","aventura mall"
10931,"Disney Store","oasis mall"
10932,H&M,"lotte world mall"
10933,Prada,"central world"
10934,Gap,"king abdulaziz center"
10935,"The Body Shop","chadstone shopping centre"
10936,MAC,"aventura mall"
10937,H&M,"chadstone shopping centre"
10938,Kinokuniya,"centro santa fe"
10939,"The Body Shop","faisalabad mall"
10940,"World Market","lotte world mall"
10941,"Hard Rock Cafe","pavilion kuala lumpur"
10942,Sephora,"fifth avenue"
10943,Gap,"la rinascente"
10944,"Ulta Beauty","galleria vittorio emanuele ii"
10945,Mcdonald's,"la rinascente"
10946,Carrefour,"mitsui outlet park"
10947,Hamleys,"kuala lumpur city centre (klcc)"
10948,H&M,"fifth avenue"
10949,"Disney Store","fifth avenue"
10950,Sephora,"chadstone shopping centre"
10951,"World Market","galleria vittorio emanuele ii"
10952,Carrefour,"the outlets at orange"
10953,Gap,"westfield world trade center"
10954,MAC,"moscow mall"
10955,"Pizza Hut","tokyo midtown"
10956,"Forever 21","forum istanbul"
10957,"New Balance","central embassy"
10958,H&M,"faisalabad mall"
10959,"Toys R Us","marina bay sands shopping mall"
10960,"Forever 21","korsh mall"
10961,"Forever 21","galleria mall"
10962,Prada,"zorlu center"
10963,H&M,"king of prussia mall"
10964,"Microsoft Store","westfield parramatta"
10965,Gap,"the shops at columbus circle"
10966,Gap,"dubai mall"
10967,Adidas,"galleria mall"
10968,Starbucks,"the grove"
10969,Mcdonald's,"marina bay sands shopping mall"
10970,MAC,"aventura mall"
10971,Kinokuniya,"korsh mall"
10972,Gap,takashimaya
10973,Hamleys,"the dubai mall"
10974,"Hard Rock Cafe","south coast plaza"
10975,"Ulta Beauty","avenue des champs-ÃƒÂ©lysÃƒÂ©es"
10976,Gap,"korsh mall"
10977,"World Market","plaza satÃƒÂ©lite"
10978,Zara,"korsh mall"
10979,MAC,"chadstone shopping centre"
10980,"Taco Bell","the dubai mall"
10981,Carrefour,"the outlets at orange"
10982,"Pizza Hut","robinsons place manila"
10983,Waterstones,"oasis mall"
10984,Starbucks,"forum istanbul"
10985,"Ulta Beauty","south coast plaza"
10986,Hamleys,"robinsons place manila"
10987,"The Souvenir Shop","centro coyoacÃƒÂ¡n"
10988,"Forever 21","fifth avenue"
10989,Zara,"central embassy"
10990,"The Body Shop","king abdulaziz center"
10991,"The Body Shop","galleria vittorio emanuele ii"
10992,H&M,"central world"
10993,Gap,"the dubai mall"
10994,Zara,"centro santa fe"
10995,"Foot Locker","marina bay sands shopping mall"
10996,Puma,"beverly center"
10997,"Forever 21","kuala lumpur city centre (klcc)"
10998,Sephora,kanyon
10999,"Sony Store","king abdulaziz center"
11000,"Forever 21","pavilion kuala lumpur"
11001,H&M,"mall of america"
11002,Zara,"robinsons place manila"
11003,"Forever 21","king abdulaziz center"
11004,"Apple Store","prada store tokyo"
11005,MAC,"dubai mall"
11006,"Disney Store","lotte world mall"
11007,Mcdonald's,"the shops at columbus circle"
11008,"Ulta Beauty","oasis mall"
11009,"Toys R Us","centro santa fe"
11010,"Forever 21","mall of america"
11011,H&M,"westfield world trade center"
11012,"Pizza Hut","robinsons galleria"
11013,Waterstones,"prada store tokyo"
11014,Mcdonald's,"moscow mall"
11015,"Disney Store","king abdulaziz center"
11016,Starbucks,"zorlu center"
11017,Starbucks,"avenue des champs-ÃƒÂ©lysÃƒÂ©es"
11018,Sephora,"sm seaside city cebu"
11019,Carrefour,"mall of the emirates"
11020,Starbucks,"korsh mall"
11021,"Disney Store",takashimaya
11022,"Taco Bell","mitsui outlet park"
11023,"Shop the World","robinsons galleria"
11024,Books-A-Million,"mitsui outlet park"
11025,Prada,"korsh mall"
11026,Gap,takashimaya
11027,Zara,"moscow mall"
11028,"New Balance","zorlu center"
11029,Prada,"dubai mall"
11030,Zara,"beverly center"
11031,"Foot Locker","zorlu center"
11032,Zara,"centro santa fe"
11033,"Toys R Us","south coast plaza"
11034,H&M,"the outlets at orange"
11035,Prada,"chadstone shopping centre"
11036,Prada,"forum istanbul"
11037,"Forever 21","westfield parramatta"
11038,Books-A-Million,"south coast plaza"
11039,"Disney Store","westfield parramatta"
11040,Zara,"the outlets at orange"
11041,Prada,"westfield parramatta"
11042,Waterstones,"galleria mall"
11043,"The Souvenir Shop","oasis mall"
11044,Adidas,"the outlets at orange"
11045,Zara,"kuala lumpur city centre (klcc)"
11046,"Toys R Us","avenue des champs-ÃƒÂ©lysÃƒÂ©es"
11047,"Taco Bell","central embassy"
11048,"Forever 21","pavilion kuala lumpur"
11049,"Forever 21","istanbul cevahir avm"
11050,Starbucks,"king abdulaziz center"
11051,"Ulta Beauty",takashimaya
11052,MAC,"moscow mall"
11053,Starbucks,"the grove"
11054,"The Souvenir Shop","the mall at millenia"
11055,Puma,"king of prussia mall"
11056,Zara,"dubai mall"
11057,"New Balance","sm seaside city cebu"
11058,H&M,"south coast plaza"
11059,MAC,"zorlu center"
11060,Samsung,"chadstone shopping centre"
11061,Prada,"korsh mall"
11062,"Disney Store","zorlu center"
11063,"Disney Store","istanbul cevahir avm"
11064,H&M,"forum istanbul"
11065,"Barnes & Noble","galleria mall"
11066,Waterstones,"dubai mall"
11067,Prada,"centro santa fe"
11068,Nike,"galleria mall"
11069,H&M,"robinsons place manila"
11070,Gap,"avenue des champs-ÃƒÂ©lysÃƒÂ©es"
11071,Zara,"forum istanbul"
11072,Puma,"central embassy"
11073,Prada,"centro santa fe"
11074,"New Balance",vivocity
11075,MAC,kanyon
11076,Prada,"the shops at columbus circle"
11077,Prada,"king abdulaziz center"
11078,"Apple Store","the dubai mall"
11079,H&M,"aventura mall"
11080,Zara,"king of prussia mall"
11081,Prada,"mitsui outlet park"
11082,"New Balance","mall of america"
11083,"Ulta Beauty","mall of the emirates"
11084,Starbucks,"lujiazui shopping mall"
11085,Sephora,"plaza satÃƒÂ©lite"
11086,MAC,"king abdulaziz center"
11087,Zara,"the mall at millenia"
11088,MAC,"prada store tokyo"
11089,"The Body Shop","south coast plaza"
11090,"The Body Shop","lujiazui shopping mall"
11091,Mcdonald's,"mitsui outlet park"
11092,Sephora,"dubai mall"
11093,"Taco Bell","kuala lumpur city centre (klcc)"
11094,Hamleys,"galeries lafayette"
11095,Mcdonald's,"nanjing deji plaza"
11096,"Hard Rock Cafe","the mall at millenia"
11097,"Toys R Us","mall of america"
11098,"The Souvenir Shop","mall of america"
11099,"The Souvenir Shop","the shops at columbus circle"
11100,"Toys R Us","the shops at columbus circle"
11101,Prada,"marina bay sands shopping mall"
11102,Sephora,"sm seaside city cebu"
11103,Prada,"dubai mall"
11104,Zara,"south coast plaza"
11105,"Microsoft Store","forum istanbul"
11106,Gap,"lotte world mall"
11107,"New Balance","robinsons galleria"
11108,Prada,"oasis mall"
11109,H&M,"marina bay sands shopping mall"
11110,Samsung,"istanbul cevahir avm"
11111,"Apple Store","tokyo midtown"
11112,Zara,"galeries lafayette"
11113,Prada,"tokyo midtown"
11114,H&M,"oasis mall"
11115,"Forever 21","king of prussia mall"
11116,Gap,"robinsons galleria"
11117,Samsung,"westfield parramatta"
11118,"Best Buy","galleria mall"
11119,"Forever 21","faisalabad mall"
11120,"Forever 21","south coast plaza"
11121,Gap,"dubai mall"
11122,"The Body Shop","lotte world mall"
11123,Carrefour,"the grove"
11124,MAC,"king of prussia mall"
11125,Books-A-Million,"dubai mall"
11126,MAC,"moscow mall"
11127,"Disney Store",takashimaya
11128,"LEGO Store","istanbul cevahir avm"
11129,"Pizza Hut","centro santa fe"
11130,Starbucks,"dubai mall"
11131,Carrefour,"plaza satÃƒÂ©lite"
11132,"World Market","kuala lumpur city centre (klcc)"
11133,Zara,"galeries lafayette"
11134,"New Balance","westfield world trade center"
11135,"Forever 21","westfield world trade center"
11136,"Apple Store","pavilion kuala lumpur"
11137,"Forever 21","faisalabad mall"
11138,"Microsoft Store","the mall at millenia"
11139,H&M,"the dubai mall"
11140,Gap,"fifth avenue"
11141,"Forever 21","forum istanbul"
11142,"Forever 21","centro coyoacÃƒÂ¡n"
11143,"LEGO Store",takashimaya
11144,"Apple Store","sm mall of asia"
11145,H&M,"central embassy"
11146,Zara,"mall of the emirates"
11147,"Forever 21","kuala lumpur city centre (klcc)"
11148,H&M,"the grove"
11149,"Forever 21","galleria vittorio emanuele ii"
11150,H&M,"robinsons galleria"
11151,Books-A-Million,"plaza satÃƒÂ©lite"
11152,Carrefour,"the shops at columbus circle"
11153,"Pizza Hut","forum istanbul"
11154,Prada,"chadstone shopping centre"
11155,"The Body Shop","galleria mall"
11156,Kinokuniya,"forum istanbul"
11157,Prada,"plaza satÃƒÂ©lite"
11158,MAC,"robinsons galleria"
11159,"Hard Rock Cafe","tokyo midtown"
11160,Sephora,"mitsui outlet park"
11161,Puma,"galeries lafayette"
11162,Zara,"forum istanbul"
11163,Samsung,"fifth avenue"
11164,"Forever 21","galleria mall"
11165,"Toys R Us","westfield london"
11166,"Pizza Hut","the outlets at orange"
11167,"Pizza Hut","westfield world trade center"
11168,"LEGO Store","robinsons place manila"
11169,"Taco Bell","mall of america"
11170,Zara,"la rinascente"
11171,Starbucks,"lotte world mall"
11172,Starbucks,"plaza satÃƒÂ©lite"
11173,H&M,"forum istanbul"
11174,"The Souvenir Shop",kanyon
11175,Sephora,"the outlets at orange"
11176,Carrefour,"king of prussia mall"
11177,Adidas,"fifth avenue"
11178,"Forever 21","avenue des champs-ÃƒÂ©lysÃƒÂ©es"
11179,Prada,"westfield world trade center"
11180,Zara,"nanjing deji plaza"
11181,MAC,"galeries lafayette"
11182,Zara,"dubai mall"
11183,"Apple Store","centro santa fe"
11184,Gap,"aventura mall"
11185,MAC,"pavilion kuala lumpur"
11186,"New Balance",vivocity
11187,Prada,"central embassy"
11188,"The Body Shop","the shops at columbus circle"
11189,"The Body Shop","galeries lafayette"
11190,H&M,"westfield world trade center"
11191,"Foot Locker","faisalabad mall"
11192,"Toys R Us","central embassy"
11193,Starbucks,"the shops at columbus circle"
11194,Starbucks,"pavilion kuala lumpur"
11195,"LEGO Store","istanbul cevahir avm"
11196,Books-A-Million,"la rinascente"
11197,"The Souvenir Shop","centro santa fe"
11198,"Shop the World","marina bay sands shopping mall"
11199,Gap,"chadstone shopping centre"
11200,Prada,"dubai mall"
11201,Nike,"westfield parramatta"
11202,MAC,"the dubai mall"
11203,Mcdonald's,"central embassy"
11204,"Disney Store","forum istanbul"
11205,Gap,"central world"
11206,Gap,"robinsons place manila"
11207,"Barnes & Noble","la rinascente"
11208,MAC,"marina bay sands shopping mall"
11209,"Taco Bell","nanjing deji plaza"
11210,"LEGO Store","the dubai mall"
11211,Mcdonald's,"robinsons galleria"
11212,Hamleys,"dubai mall"
11213,Mcdonald's,"centro santa fe"
11214,MAC,"pavilion kuala lumpur"
11215,Nike,"beverly center"
11216,"Taco Bell","galleria mall"
11217,Sephora,"beverly center"
11218,"New Balance","central embassy"
11219,"Ulta Beauty","the outlets at orange"
11220,"Forever 21","istanbul cevahir avm"
11221,Prada,"forum istanbul"
11222,"New Balance","westfield world trade center"
11223,"Forever 21","centro coyoacÃƒÂ¡n"
11224,Adidas,"galleria vittorio emanuele ii"
11225,Prada,"chadstone shopping centre"
11226,"New Balance","kuala lumpur city centre (klcc)"
11227,"Best Buy","galeries lafayette"
11228,Prada,"pavilion kuala lumpur"
11229,"Pizza Hut","king abdulaziz center"
11230,Carrefour,"westfield parramatta"
11231,"Taco Bell","sm seaside city cebu"
11232,"Hard Rock Cafe","fifth avenue"
11233,"Pizza Hut","galleria mall"
11234,"Barnes & Noble","the dubai mall"
11235,Starbucks,"oasis mall"
11236,Prada,kanyon
11237,Carrefour,"the shops at columbus circle"
11238,Kinokuniya,"westfield london"
11239,"LEGO Store","king of prussia mall"
11240,"Toys R Us","the shops at columbus circle"
11241,Starbucks,"dubai mall"
11242,"Hard Rock Cafe","dubai mall"
11243,Prada,"lotte world mall"
11244,Prada,"galleria vittorio emanuele ii"
11245,"Ulta Beauty","marina bay sands shopping mall"
11246,"The Body Shop","oasis mall"
11247,Zara,"plaza satÃƒÂ©lite"
11248,H&M,"lujiazui shopping mall"
11249,"Foot Locker",takashimaya
11250,Prada,"galeries lafayette"
11251,Prada,"beverly center"
11252,"Microsoft Store","plaza satÃƒÂ©lite"
11253,Gap,"kuala lumpur city centre (klcc)"
11254,Gap,"chadstone shopping centre"
11255,Gap,"istanbul cevahir avm"
11256,Gap,"the dubai mall"
11257,Samsung,"the shops at columbus circle"
11258,"Forever 21","king abdulaziz center"
11259,Samsung,"galleria vittorio emanuele ii"
11260,"Forever 21","the outlets at orange"
11261,Prada,"nanjing deji plaza"
11262,"Forever 21","la rinascente"
11263,"Microsoft Store","the outlets at orange"
11264,Zara,"siam paragon"
11265,MAC,"the dubai mall"
11266,"Microsoft Store",takashimaya
11267,Starbucks,"lujiazui shopping mall"
11268,"The Body Shop","mitsui outlet park"
11269,"Pizza Hut","mall of america"
11270,H&M,"lotte world mall"
11271,Prada,"the grove"
11272,MAC,"the shops at columbus circle"
